"probe_accuracy","probe_rt","probe_attribute","cue_dimensionality","probe_leftrightwin","cue_color","cue_direction","cue_size","cue_luminance","subj_idx"
1,0.68666,"3","3",1,1,1,1,1,"1160"
1,0.8566,"3","3",2,1,1,1,1,"1160"
0,1.3955,"1","3",2,1,1,1,1,"1160"
1,1.0735,"4","3",2,1,1,1,1,"1160"
0,0.93938,"4","3",1,1,1,1,1,"1160"
1,0.79031,"4","1",2,1,1,1,1,"1160"
1,0.46525,"4","1",2,1,1,1,1,"1160"
1,0.45719,"4","1",2,1,1,1,1,"1160"
1,0.41713,"4","1",2,1,1,1,1,"1160"
1,0.51002,"4","1",1,1,1,1,1,"1160"
1,0.82191,"4","1",1,1,1,1,1,"1160"
0,0.55389,"4","1",1,1,1,1,1,"1160"
0,0.39477,"4","1",1,1,1,1,1,"1160"
1,0.47576,"3","2",1,1,1,1,1,"1160"
1,1.0827,"4","2",2,1,1,1,1,"1160"
1,1.0366,"4","2",2,1,1,1,1,"1160"
1,1.2335,"3","2",2,1,1,1,1,"1160"
1,1.4105,"4","2",2,1,1,1,1,"1160"
1,1.4775,"3","2",2,1,1,1,1,"1160"
1,0.57637,"3","2",1,1,1,1,1,"1160"
0,0.70122,"4","2",1,1,1,1,1,"1160"
1,0.6622,"2","4",2,1,1,1,1,"1160"
1,1.1381,"2","4",2,1,1,1,1,"1160"
0,1.1031,"4","4",1,1,1,1,1,"1160"
0,0.75799,"4","4",1,1,1,1,1,"1160"
1,1.0559,"3","4",1,1,1,1,1,"1160"
1,1.2819,"3","4",2,1,1,1,1,"1160"
1,0.7218,"1","4",2,1,1,1,1,"1160"
1,0.88877,"1","4",1,1,1,1,1,"1160"
1,0.9467,"2","1",1,1,1,1,1,"1160"
1,0.55956,"2","1",2,1,1,1,1,"1160"
1,0.6025,"2","1",2,1,1,1,1,"1160"
1,0.50144,"2","1",1,1,1,1,1,"1160"
1,0.62938,"2","1",2,1,1,1,1,"1160"
1,0.5493,"2","1",2,1,1,1,1,"1160"
1,0.30025,"2","1",1,1,1,1,1,"1160"
1,0.34614,"2","1",1,1,1,1,1,"1160"
1,0.81506,"2","2",1,1,1,1,1,"1160"
1,0.61399,"2","2",2,1,1,1,1,"1160"
0,1.005,"1","2",1,1,1,1,1,"1160"
1,0.56086,"2","2",2,1,1,1,1,"1160"
1,0.9388,"1","2",2,1,1,1,1,"1160"
1,0.50974,"2","2",2,1,1,1,1,"1160"
1,0.77967,"1","2",2,1,1,1,1,"1160"
1,0.81867,"1","2",2,1,1,1,1,"1160"
1,0.82749,"3","4",1,1,1,1,1,"1160"
1,1.1394,"3","4",2,1,1,1,1,"1160"
1,1.3734,"1","4",1,1,1,1,1,"1160"
0,1.2833,"4","4",1,1,1,1,1,"1160"
0,0.99624,"1","4",2,1,1,1,1,"1160"
1,0.80518,"2","4",2,1,1,1,1,"1160"
1,0.92319,"2","4",2,1,1,1,1,"1160"
0,1.159,"4","4",1,1,1,1,1,"1160"
1,0.93893,"4","3",2,1,1,1,1,"1160"
1,1.0569,"4","3",2,1,1,1,1,"1160"
1,0.9038,"2","3",2,1,1,1,1,"1160"
1,1.4672,"3","3",1,1,1,1,1,"1160"
1,1.0467,"3","3",1,1,1,1,1,"1160"
1,1.1927,"3","3",2,1,1,1,1,"1160"
1,0.91862,"3","3",1,1,1,1,1,"1160"
1,0.70948,"2","3",2,1,1,1,1,"1160"
1,0.73507,"2","2",2,1,1,1,1,"1160"
1,0.89202,"3","2",1,1,1,1,1,"1160"
1,1.4919,"3","2",2,1,1,1,1,"1160"
1,0.73689,"3","2",2,1,1,1,1,"1160"
1,0.82682,"2","2",2,1,1,1,1,"1160"
1,0.64177,"2","2",2,1,1,1,1,"1160"
1,0.8598,"3","2",1,1,1,1,1,"1160"
1,0.74063,"2","2",2,1,1,1,1,"1160"
0,0.90753,"4","3",1,1,1,1,1,"1160"
1,0.77545,"1","3",2,1,1,1,1,"1160"
1,0.64035,"1","3",2,1,1,1,1,"1160"
1,0.82933,"2","3",1,1,1,1,1,"1160"
1,1.0273,"1","3",1,1,1,1,1,"1160"
1,0.58325,"2","3",1,1,1,1,1,"1160"
1,0.63514,"2","3",2,1,1,1,1,"1160"
1,1.1301,"4","3",2,1,1,1,1,"1160"
1,0.46605,"4","1",2,1,1,1,1,"1160"
1,0.43091,"4","1",2,1,1,1,1,"1160"
1,0.49983,"4","1",2,1,1,1,1,"1160"
1,0.60285,"4","1",1,1,1,1,1,"1160"
0,0.4017,"4","1",1,1,1,1,1,"1160"
1,0.61565,"4","1",2,1,1,1,1,"1160"
0,0.74057,"4","1",1,1,1,1,1,"1160"
0,0.68751,"4","1",1,1,1,1,1,"1160"
1,0.91039,"4","4",2,1,1,1,1,"1160"
0,1.2903,"4","4",1,1,1,1,1,"1160"
1,0.64727,"2","4",2,1,1,1,1,"1160"
1,0.60522,"2","4",1,1,1,1,1,"1160"
1,1.0091,"3","4",1,1,1,1,1,"1160"
1,0.66808,"3","4",2,1,1,1,1,"1160"
1,0.9651,"3","4",2,1,1,1,1,"1160"
1,0.95595,"1","4",2,1,1,1,1,"1160"
1,1.0998,"3","3",2,1,1,1,1,"1160"
1,0.63777,"1","3",1,1,1,1,1,"1160"
1,0.61871,"3","3",1,1,1,1,1,"1160"
0,1.7897,"4","3",1,1,1,1,1,"1160"
1,1.1749,"4","3",2,1,1,1,1,"1160"
0,0.99459,"4","3",1,1,1,1,1,"1160"
1,1.4615,"4","3",1,1,1,1,1,"1160"
0,1.2383,"1","3",1,1,1,1,1,"1160"
1,0.96327,"3","4",1,1,1,1,1,"1160"
1,0.94017,"4","4",2,1,1,1,1,"1160"
1,0.94365,"1","4",2,1,1,1,1,"1160"
1,0.65241,"1","4",1,1,1,1,1,"1160"
1,0.54861,"2","4",1,1,1,1,1,"1160"
1,0.63822,"2","4",1,1,1,1,1,"1160"
1,1.0334,"4","4",2,1,1,1,1,"1160"
1,0.89224,"1","4",2,1,1,1,1,"1160"
1,0.53302,"3","1",2,1,1,1,1,"1160"
1,0.39298,"3","1",1,1,1,1,1,"1160"
1,0.30792,"3","1",2,1,1,1,1,"1160"
1,0.32799,"3","1",1,1,1,1,1,"1160"
1,0.45877,"3","1",1,1,1,1,1,"1160"
1,0.64672,"3","1",2,1,1,1,1,"1160"
0,1.0407,"3","1",1,1,1,1,1,"1160"
1,0.3946,"3","1",2,1,1,1,1,"1160"
1,0.57948,"1","2",1,1,1,1,1,"1160"
1,0.72141,"1","2",1,1,1,1,1,"1160"
1,0.49045,"1","2",2,1,1,1,1,"1160"
1,0.54628,"2","2",1,1,1,1,1,"1160"
1,0.53522,"2","2",1,1,1,1,1,"1160"
1,0.64316,"1","2",1,1,1,1,1,"1160"
1,0.57106,"2","2",1,1,1,1,1,"1160"
1,0.64303,"2","2",1,1,1,1,1,"1160"
0,1.2731,"4","3",1,1,1,1,1,"1164"
1,0.902,"4","3",2,1,1,1,1,"1164"
1,1.0371,"4","3",2,1,1,1,1,"1164"
1,1.1509,"1","3",1,1,1,1,1,"1164"
1,0.72489,"1","3",1,1,1,1,1,"1164"
1,0.86388,"4","3",2,1,1,1,1,"1164"
0,0.7488,"4","3",1,1,1,1,1,"1164"
1,0.98369,"3","3",1,1,1,1,1,"1164"
1,0.30972,"4","1",1,1,1,1,1,"1164"
1,0.30253,"4","1",2,1,1,1,1,"1164"
1,0.40251,"4","1",1,1,1,1,1,"1164"
1,0.2534,"4","1",1,1,1,1,1,"1164"
1,0.2863,"4","1",1,1,1,1,1,"1164"
1,0.23128,"4","1",2,1,1,1,1,"1164"
1,0.27221,"4","1",2,1,1,1,1,"1164"
1,0.21015,"4","1",2,1,1,1,1,"1164"
1,0.57201,"2","2",1,1,1,1,1,"1164"
1,0.79499,"3","2",1,1,1,1,1,"1164"
1,0.2709,"2","2",1,1,1,1,1,"1164"
1,0.78679,"2","2",2,1,1,1,1,"1164"
1,0.4097,"3","2",1,1,1,1,1,"1164"
1,0.62273,"3","2",2,1,1,1,1,"1164"
1,0.59465,"3","2",2,1,1,1,1,"1164"
1,0.52357,"2","2",2,1,1,1,1,"1164"
1,0.99448,"3","4",2,1,1,1,1,"1164"
1,0.48652,"2","4",1,1,1,1,1,"1164"
0,1.0854,"1","4",1,1,1,1,1,"1164"
1,0.74229,"2","4",2,1,1,1,1,"1164"
0,1.1632,"4","4",1,1,1,1,1,"1164"
1,0.81617,"4","4",2,1,1,1,1,"1164"
0,0.95212,"4","4",1,1,1,1,1,"1164"
0,1.422,"1","4",1,1,1,1,1,"1164"
1,0.27789,"2","1",2,1,1,1,1,"1164"
1,0.25987,"2","1",1,1,1,1,1,"1164"
1,0.27981,"2","1",2,1,1,1,1,"1164"
1,0.28665,"2","1",1,1,1,1,1,"1164"
1,0.36963,"2","1",2,1,1,1,1,"1164"
1,0.30258,"2","1",1,1,1,1,1,"1164"
1,0.3555,"2","1",2,1,1,1,1,"1164"
1,0.30043,"2","1",2,1,1,1,1,"1164"
1,0.93261,"2","2",1,1,1,1,1,"1164"
1,0.60921,"2","2",1,1,1,1,1,"1164"
1,0.59222,"1","2",2,1,1,1,1,"1164"
1,0.86942,"1","2",2,1,1,1,1,"1164"
1,0.48006,"2","2",1,1,1,1,1,"1164"
1,0.59294,"2","2",2,1,1,1,1,"1164"
1,0.59897,"1","2",2,1,1,1,1,"1164"
1,0.63386,"1","2",2,1,1,1,1,"1164"
0,1.1728,"1","3",1,1,1,1,1,"1164"
1,0.57268,"2","3",2,1,1,1,1,"1164"
1,0.83261,"1","3",2,1,1,1,1,"1164"
1,0.6496,"1","3",2,1,1,1,1,"1164"
1,1.2765,"1","3",2,1,1,1,1,"1164"
1,0.71446,"1","3",1,1,1,1,1,"1164"
1,0.63441,"2","3",1,1,1,1,1,"1164"
1,0.85029,"4","3",2,1,1,1,1,"1164"
1,1.1062,"3","4",2,1,1,1,1,"1164"
1,0.90114,"3","4",2,1,1,1,1,"1164"
1,1.051,"3","4",1,1,1,1,1,"1164"
1,0.58498,"1","4",2,1,1,1,1,"1164"
1,1.1829,"1","4",2,1,1,1,1,"1164"
1,1.0288,"4","4",2,1,1,1,1,"1164"
1,0.89875,"2","4",2,1,1,1,1,"1164"
1,0.46272,"2","4",1,1,1,1,1,"1164"
1,1.0659,"4","2",2,1,1,1,1,"1164"
1,1.0548,"4","2",2,1,1,1,1,"1164"
1,1.1328,"3","2",1,1,1,1,1,"1164"
1,0.74163,"3","2",1,1,1,1,1,"1164"
1,0.67869,"4","2",1,1,1,1,1,"1164"
1,0.61563,"3","2",2,1,1,1,1,"1164"
1,0.97257,"4","2",2,1,1,1,1,"1164"
1,1.0584,"3","2",1,1,1,1,1,"1164"
1,1.2173,"4","3",1,1,1,1,1,"1164"
1,1.0843,"3","3",2,1,1,1,1,"1164"
1,1.0032,"3","3",2,1,1,1,1,"1164"
1,1.1441,"3","3",2,1,1,1,1,"1164"
1,0.69111,"2","3",1,1,1,1,1,"1164"
1,0.70505,"3","3",1,1,1,1,1,"1164"
1,0.71695,"2","3",1,1,1,1,1,"1164"
1,0.96001,"4","3",2,1,1,1,1,"1164"
1,0.65481,"2","4",2,1,1,1,1,"1164"
1,0.85769,"2","4",1,1,1,1,1,"1164"
1,1.0136,"1","4",1,1,1,1,1,"1164"
1,0.55658,"2","4",2,1,1,1,1,"1164"
0,1.5145,"3","4",1,1,1,1,1,"1164"
1,1.0325,"4","4",1,1,1,1,1,"1164"
0,1.1404,"4","4",1,1,1,1,1,"1164"
1,0.99731,"1","4",1,1,1,1,1,"1164"
1,0.31227,"4","1",2,1,1,1,1,"1164"
1,0.20419,"4","1",1,1,1,1,1,"1164"
1,0.29004,"4","1",1,1,1,1,1,"1164"
1,0.317,"4","1",2,1,1,1,1,"1164"
1,0.69293,"4","1",2,1,1,1,1,"1164"
1,0.28189,"4","1",2,1,1,1,1,"1164"
1,0.48681,"4","1",1,1,1,1,1,"1164"
0,0.6268,"4","1",1,1,1,1,1,"1164"
1,0.87868,"1","2",1,1,1,1,1,"1164"
1,0.72356,"1","2",2,1,1,1,1,"1164"
1,0.82447,"4","2",1,1,1,1,1,"1164"
1,0.96044,"4","2",2,1,1,1,1,"1164"
1,0.91245,"1","2",1,1,1,1,1,"1164"
1,1.1903,"4","2",2,1,1,1,1,"1164"
1,0.59929,"4","2",1,1,1,1,1,"1164"
0,1.0872,"1","2",2,1,1,1,1,"1164"
1,0.36604,"1","1",2,1,1,1,1,"1164"
1,0.42706,"1","1",2,1,1,1,1,"1164"
1,0.36996,"1","1",1,1,1,1,1,"1164"
1,0.47088,"1","1",1,1,1,1,1,"1164"
1,0.88185,"1","1",2,1,1,1,1,"1164"
1,0.50877,"1","1",1,1,1,1,1,"1164"
1,0.36556,"1","1",2,1,1,1,1,"1164"
1,0.26167,"1","1",2,1,1,1,1,"1164"
1,0.6965,"3","4",2,1,1,1,1,"1164"
1,0.91448,"3","4",1,1,1,1,1,"1164"
1,0.88636,"3","4",1,1,1,1,1,"1164"
1,0.75434,"4","4",1,1,1,1,1,"1164"
1,1.0282,"4","4",2,1,1,1,1,"1164"
1,0.71222,"2","4",2,1,1,1,1,"1164"
1,0.53616,"1","4",1,1,1,1,1,"1164"
1,1.1171,"1","4",2,1,1,1,1,"1164"
1,1.134,"4","3",1,1,1,1,1,"1164"
1,0.95089,"4","3",2,1,1,1,1,"1164"
1,0.71581,"2","3",1,1,1,1,1,"1164"
1,0.88078,"1","3",1,1,1,1,1,"1164"
1,0.86059,"1","3",1,1,1,1,1,"1164"
0,1.1106,"1","3",2,1,1,1,1,"1164"
1,0.6026,"2","3",2,1,1,1,1,"1164"
1,0.76747,"4","3",1,1,1,1,1,"1164"
1,0.44105,"1","2",1,1,1,1,1,"1164"
1,0.62603,"1","2",1,1,1,1,1,"1164"
1,0.48899,"2","2",1,1,1,1,1,"1164"
1,0.27688,"2","2",2,1,1,1,1,"1164"
1,0.5098,"1","2",1,1,1,1,1,"1164"
1,0.46997,"2","2",1,1,1,1,1,"1164"
1,0.45368,"1","2",2,1,1,1,1,"1164"
1,0.56464,"2","2",1,1,1,1,1,"1164"
1,0.97952,"1","4",2,1,1,1,1,"1164"
1,1.1594,"4","4",2,1,1,1,1,"1164"
1,0.54341,"2","4",1,1,1,1,1,"1164"
1,0.52234,"2","4",2,1,1,1,1,"1164"
1,0.52128,"2","4",1,1,1,1,1,"1164"
1,0.9143,"3","4",2,1,1,1,1,"1164"
0,0.96051,"3","4",1,1,1,1,1,"1164"
1,0.85842,"3","4",1,1,1,1,1,"1164"
1,0.28727,"1","1",1,1,1,1,1,"1164"
1,0.3312,"1","1",2,1,1,1,1,"1164"
1,0.24514,"1","1",1,1,1,1,1,"1164"
1,0.30411,"1","1",2,1,1,1,1,"1164"
1,0.28106,"1","1",2,1,1,1,1,"1164"
1,0.50799,"1","1",1,1,1,1,1,"1164"
1,0.45187,"1","1",1,1,1,1,1,"1164"
1,0.26495,"1","1",1,1,1,1,1,"1164"
1,0.66474,"2","3",2,1,1,1,1,"1164"
1,0.89455,"4","3",2,1,1,1,1,"1164"
1,0.88559,"4","3",1,1,1,1,1,"1164"
1,0.62961,"2","3",2,1,1,1,1,"1164"
1,0.43443,"3","3",1,1,1,1,1,"1164"
0,1.0244,"3","3",1,1,1,1,1,"1164"
1,0.7293,"3","3",1,1,1,1,1,"1164"
1,0.58224,"3","3",2,1,1,1,1,"1164"
1,0.40112,"3","1",1,1,1,1,1,"1164"
1,0.28103,"3","1",2,1,1,1,1,"1164"
1,0.24201,"3","1",1,1,1,1,1,"1164"
1,0.92888,"3","1",2,1,1,1,1,"1164"
1,0.45285,"3","1",2,1,1,1,1,"1164"
1,0.25572,"3","1",2,1,1,1,1,"1164"
1,0.32273,"3","1",2,1,1,1,1,"1164"
1,0.31368,"3","1",2,1,1,1,1,"1164"
1,0.58463,"2","4",1,1,1,1,1,"1164"
1,0.8166,"4","4",2,1,1,1,1,"1164"
1,0.91242,"4","4",1,1,1,1,1,"1164"
0,1.1034,"1","4",2,1,1,1,1,"1164"
1,1.0073,"3","4",2,1,1,1,1,"1164"
1,0.77628,"1","4",2,1,1,1,1,"1164"
1,0.8052,"1","4",1,1,1,1,1,"1164"
1,1.3261,"4","4",1,1,1,1,1,"1164"
1,0.65799,"2","3",1,1,1,1,1,"1164"
1,0.61492,"2","3",2,1,1,1,1,"1164"
1,0.52988,"2","3",2,1,1,1,1,"1164"
1,0.91711,"1","3",2,1,1,1,1,"1164"
1,1.0537,"3","3",1,1,1,1,1,"1164"
1,0.71968,"3","3",1,1,1,1,1,"1164"
1,0.65464,"2","3",2,1,1,1,1,"1164"
1,0.55566,"2","3",1,1,1,1,1,"1164"
1,0.79148,"4","2",1,1,1,1,1,"1164"
1,1.0104,"4","2",2,1,1,1,1,"1164"
1,0.95135,"3","2",2,1,1,1,1,"1164"
0,0.82428,"3","2",1,1,1,1,1,"1164"
0,0.96719,"4","2",1,1,1,1,1,"1164"
1,0.6441,"4","2",1,1,1,1,1,"1164"
1,1.0609,"3","2",1,1,1,1,1,"1164"
0,0.934,"3","2",1,1,1,1,1,"1164"
1,0.40757,"3","1",1,1,1,1,1,"1164"
1,0.37649,"3","1",2,1,1,1,1,"1164"
1,0.26042,"3","1",1,1,1,1,1,"1164"
0,1.0723,"3","1",1,1,1,1,1,"1164"
1,0.24723,"3","1",1,1,1,1,1,"1164"
1,0.3662,"3","1",1,1,1,1,1,"1164"
1,0.37216,"3","1",2,1,1,1,1,"1164"
1,0.32912,"3","1",1,1,1,1,1,"1164"
1,1.0293,"1","2",1,1,1,1,1,"1164"
1,0.41081,"3","2",2,1,1,1,1,"1164"
1,0.42082,"3","2",2,1,1,1,1,"1164"
1,0.47075,"3","2",2,1,1,1,1,"1164"
1,0.74965,"1","2",1,1,1,1,1,"1164"
1,0.70364,"3","2",2,1,1,1,1,"1164"
1,0.6266,"1","2",1,1,1,1,1,"1164"
1,0.78746,"1","2",2,1,1,1,1,"1164"
1,0.71167,"2","4",2,1,1,1,1,"1164"
1,0.57069,"2","4",1,1,1,1,1,"1164"
1,0.79763,"1","4",2,1,1,1,1,"1164"
1,1.1895,"4","4",2,1,1,1,1,"1164"
0,1.2927,"4","4",1,1,1,1,1,"1164"
1,0.73239,"4","4",2,1,1,1,1,"1164"
1,0.80233,"1","4",1,1,1,1,1,"1164"
1,1.1693,"3","4",1,1,1,1,1,"1164"
1,1.0261,"4","3",1,1,1,1,1,"1164"
0,0.87008,"1","3",2,1,1,1,1,"1164"
1,0.91001,"3","3",2,1,1,1,1,"1164"
1,0.63901,"4","3",1,1,1,1,1,"1164"
1,0.86384,"4","3",2,1,1,1,1,"1164"
1,0.9018,"1","3",1,1,1,1,1,"1164"
1,0.79769,"3","3",2,1,1,1,1,"1164"
1,0.79873,"3","3",2,1,1,1,1,"1164"
1,0.66493,"3","4",2,1,1,1,1,"1164"
0,1.1475,"3","4",1,1,1,1,1,"1164"
1,0.60849,"3","4",2,1,1,1,1,"1164"
1,0.64543,"2","4",2,1,1,1,1,"1164"
1,0.82236,"2","4",1,1,1,1,1,"1164"
1,1.0392,"1","4",1,1,1,1,1,"1164"
1,1.1402,"4","4",2,1,1,1,1,"1164"
0,0.71109,"1","4",2,1,1,1,1,"1164"
1,0.56106,"2","2",2,1,1,1,1,"1164"
1,0.43735,"4","2",2,1,1,1,1,"1164"
1,0.49713,"4","2",1,1,1,1,1,"1164"
1,0.46312,"4","2",2,1,1,1,1,"1164"
1,0.5061,"2","2",2,1,1,1,1,"1164"
1,0.28475,"2","2",2,1,1,1,1,"1164"
0,0.95363,"4","2",1,1,1,1,1,"1164"
1,0.79552,"2","2",2,1,1,1,1,"1164"
1,0.34375,"2","1",2,1,1,1,1,"1164"
1,0.22144,"2","1",1,1,1,1,1,"1164"
1,0.21662,"2","1",1,1,1,1,1,"1164"
1,0.25771,"2","1",1,1,1,1,1,"1164"
1,0.37858,"2","1",1,1,1,1,1,"1164"
1,0.29738,"2","1",2,1,1,1,1,"1164"
1,0.32012,"2","1",1,1,1,1,1,"1164"
1,0.42514,"2","1",2,1,1,1,1,"1164"
1,0.59321,"2","3",1,1,1,1,1,"1164"
1,0.4372,"2","3",1,1,1,1,1,"1164"
1,0.68876,"1","3",1,1,1,1,1,"1164"
1,0.77307,"1","3",2,1,1,1,1,"1164"
1,0.764,"3","3",1,1,1,1,1,"1164"
1,0.75058,"1","3",2,1,1,1,1,"1164"
1,0.86874,"3","3",2,1,1,1,1,"1164"
1,0.59674,"2","3",2,1,1,1,1,"1164"
1,0.6849,"1","1",2,1,1,1,1,"1167"
1,0.4068,"1","1",1,1,1,1,1,"1167"
1,0.39983,"1","1",1,1,1,1,1,"1167"
1,0.55166,"1","1",1,1,1,1,1,"1167"
1,0.31267,"1","1",2,1,1,1,1,"1167"
1,0.52271,"1","1",2,1,1,1,1,"1167"
1,0.93054,"1","1",2,1,1,1,1,"1167"
1,0.34145,"1","1",1,1,1,1,1,"1167"
1,0.94037,"4","3",1,1,1,1,1,"1167"
0,0.53231,"1","3",1,1,1,1,1,"1167"
1,0.80524,"1","3",2,1,1,1,1,"1167"
1,0.50019,"1","3",2,1,1,1,1,"1167"
1,0.58721,"2","3",1,1,1,1,1,"1167"
1,0.46904,"2","3",2,1,1,1,1,"1167"
1,1.011,"1","3",2,1,1,1,1,"1167"
1,0.76891,"1","3",2,1,1,1,1,"1167"
1,0.81084,"3","2",2,1,1,1,1,"1167"
1,1.2097,"4","2",2,1,1,1,1,"1167"
1,0.9416,"3","2",2,1,1,1,1,"1167"
1,1.0516,"4","2",1,1,1,1,1,"1167"
1,1.1645,"4","2",2,1,1,1,1,"1167"
0,0.91043,"4","2",1,1,1,1,1,"1167"
0,1.3884,"3","2",1,1,1,1,1,"1167"
1,1.0343,"3","2",2,1,1,1,1,"1167"
1,0.77523,"1","4",1,1,1,1,1,"1167"
0,0.73312,"3","4",2,1,1,1,1,"1167"
1,0.55702,"3","4",2,1,1,1,1,"1167"
1,0.54504,"3","4",1,1,1,1,1,"1167"
0,1.095,"1","4",1,1,1,1,1,"1167"
0,0.76589,"4","4",1,1,1,1,1,"1167"
1,0.95711,"4","4",2,1,1,1,1,"1167"
1,0.82077,"2","4",1,1,1,1,1,"1167"
1,0.90364,"1","2",1,1,1,1,1,"1167"
1,0.42056,"1","2",2,1,1,1,1,"1167"
1,0.71057,"2","2",2,1,1,1,1,"1167"
1,0.67133,"1","2",2,1,1,1,1,"1167"
1,0.61942,"2","2",1,1,1,1,1,"1167"
1,0.83034,"2","2",1,1,1,1,1,"1167"
1,0.79426,"2","2",2,1,1,1,1,"1167"
1,0.50821,"1","2",2,1,1,1,1,"1167"
1,0.9501,"4","4",2,1,1,1,1,"1167"
1,0.65602,"4","4",2,1,1,1,1,"1167"
1,0.79597,"1","4",1,1,1,1,1,"1167"
1,0.96085,"3","4",1,1,1,1,1,"1167"
1,1.4408,"1","4",1,1,1,1,1,"1167"
1,0.62273,"2","4",1,1,1,1,1,"1167"
1,0.53771,"2","4",1,1,1,1,1,"1167"
1,0.57064,"2","4",1,1,1,1,1,"1167"
1,0.37349,"2","3",2,1,1,1,1,"1167"
1,0.49346,"3","3",1,1,1,1,1,"1167"
1,0.58435,"3","3",1,1,1,1,1,"1167"
1,0.74331,"3","3",2,1,1,1,1,"1167"
0,1.1632,"4","3",1,1,1,1,1,"1167"
1,0.99915,"3","3",2,1,1,1,1,"1167"
1,1.2791,"3","3",2,1,1,1,1,"1167"
1,0.66401,"3","3",1,1,1,1,1,"1167"
1,0.35988,"1","1",1,1,1,1,1,"1167"
1,0.42082,"1","1",2,1,1,1,1,"1167"
1,0.64183,"1","1",2,1,1,1,1,"1167"
1,0.28312,"1","1",1,1,1,1,1,"1167"
1,0.40105,"1","1",1,1,1,1,1,"1167"
1,0.62498,"1","1",2,1,1,1,1,"1167"
1,0.42689,"1","1",1,1,1,1,1,"1167"
1,0.82483,"1","1",2,1,1,1,1,"1167"
1,1.3471,"1","2",2,1,1,1,1,"1167"
1,0.67599,"3","2",1,1,1,1,1,"1167"
1,0.67893,"3","2",1,1,1,1,1,"1167"
0,1.3539,"1","2",1,1,1,1,1,"1167"
1,1.4228,"1","2",1,1,1,1,1,"1167"
1,1.4808,"3","2",2,1,1,1,1,"1167"
1,0.72468,"3","2",1,1,1,1,1,"1167"
1,0.8176,"1","2",2,1,1,1,1,"1167"
1,0.7565,"1","4",1,1,1,1,1,"1167"
1,0.70348,"1","4",2,1,1,1,1,"1167"
1,0.96036,"3","4",1,1,1,1,1,"1167"
1,1.0103,"3","4",1,1,1,1,1,"1167"
1,1.0762,"3","4",2,1,1,1,1,"1167"
1,0.79317,"2","4",1,1,1,1,1,"1167"
1,0.76515,"2","4",1,1,1,1,1,"1167"
1,0.99109,"4","4",2,1,1,1,1,"1167"
1,0.69893,"3","1",2,1,1,1,1,"1167"
1,0.66691,"3","1",1,1,1,1,1,"1167"
1,0.50581,"3","1",1,1,1,1,1,"1167"
1,1.0759,"3","1",1,1,1,1,1,"1167"
1,0.31359,"3","1",2,1,1,1,1,"1167"
1,1.0346,"3","1",2,1,1,1,1,"1167"
1,0.58549,"3","1",1,1,1,1,1,"1167"
1,0.63352,"3","1",2,1,1,1,1,"1167"
1,1.2463,"2","3",1,1,1,1,1,"1167"
1,1.0103,"4","3",2,1,1,1,1,"1167"
1,0.74727,"3","3",2,1,1,1,1,"1167"
1,0.57321,"4","3",2,1,1,1,1,"1167"
1,0.61023,"4","3",2,1,1,1,1,"1167"
1,0.78199,"2","3",2,1,1,1,1,"1167"
1,1.1569,"2","3",1,1,1,1,1,"1167"
1,0.67883,"3","3",1,1,1,1,1,"1167"
1,0.72913,"4","1",2,1,1,1,1,"1167"
0,0.78702,"4","1",1,1,1,1,1,"1167"
0,0.50191,"4","1",1,1,1,1,1,"1167"
1,0.65492,"4","1",2,1,1,1,1,"1167"
1,0.54292,"4","1",2,1,1,1,1,"1167"
0,1.1478,"4","1",1,1,1,1,1,"1167"
1,0.64776,"4","1",2,1,1,1,1,"1167"
0,1.2297,"4","1",2,1,1,1,1,"1167"
1,0.6706,"1","2",1,1,1,1,1,"1167"
1,0.69859,"4","2",2,1,1,1,1,"1167"
1,0.98442,"4","2",2,1,1,1,1,"1167"
1,1.0823,"4","2",1,1,1,1,1,"1167"
1,1.0273,"1","2",1,1,1,1,1,"1167"
1,0.96732,"1","2",2,1,1,1,1,"1167"
1,1.1462,"4","2",2,1,1,1,1,"1167"
1,0.77115,"1","2",1,1,1,1,1,"1167"
1,0.61099,"1","4",2,1,1,1,1,"1167"
1,0.72987,"4","4",2,1,1,1,1,"1167"
1,0.8649,"2","4",2,1,1,1,1,"1167"
1,0.57081,"2","4",2,1,1,1,1,"1167"
1,0.99502,"3","4",1,1,1,1,1,"1167"
1,1.1067,"4","4",1,1,1,1,1,"1167"
1,1.3326,"4","4",2,1,1,1,1,"1167"
1,1.4365,"1","4",2,1,1,1,1,"1167"
0,0.75342,"4","3",1,1,1,1,1,"1167"
0,1.4203,"4","3",1,1,1,1,1,"1167"
1,1.1133,"4","3",2,1,1,1,1,"1167"
1,0.76527,"1","3",1,1,1,1,1,"1167"
1,0.9022,"3","3",2,1,1,1,1,"1167"
1,0.7091,"3","3",1,1,1,1,1,"1167"
0,1.006,"4","3",1,1,1,1,1,"1167"
1,0.72398,"1","3",2,1,1,1,1,"1167"
1,0.35793,"2","1",2,1,1,1,1,"1167"
1,0.51386,"2","1",2,1,1,1,1,"1167"
1,0.43371,"2","1",1,1,1,1,1,"1167"
1,0.52273,"2","1",2,1,1,1,1,"1167"
1,0.28365,"2","1",1,1,1,1,1,"1167"
1,0.53157,"2","1",2,1,1,1,1,"1167"
1,0.55451,"2","1",2,1,1,1,1,"1167"
